Date,Open,High,Low,Close,Volume,Adj Close
2008-06-30,170.190002,177.449997,164.00,170.119995,197272400,22.628742
2008-06-23,174.73999,178.829987,164.150009,170.089996,191201900,22.624752
2008-06-16,171.299988,182.339996,169.069992,175.270004,222158500,23.313778
2008-06-09,184.789993,186.779999,165.309998,172.37001,332258700,22.92803
2008-06-02,188.600006,189.949997,182.339996,185.639999,193960600,24.693157
2008-05-27,182.75,189.539993,181.839996,188.75,174453400,25.106836
2008-05-19,187.860001,188.690002,172.00,181.169998,259349000,24.098572
2008-05-12,185.209991,192.23999,182.850006,187.619995,209880000,24.956528
2008-05-05,181.919998,188.199997,180.540009,183.450012,225135900,24.401852
2008-04-28,169.75,181.919998,169.130005,180.940002,237993700,24.06798
2008-04-21,162.210007,171.100006,158.089996,169.729996,333572800,22.576866
2008-04-14,146.769989,162.26001,144.539993,161.040009,203496500,21.420954
2008-04-07,156.12999,159.690002,146.399994,147.139999,260592900,19.572027
2008-03-31,143.269989,154.710007,142.520004,153.080002,237579300,20.362144
2008-03-24,134.009995,145.73999,133.639999,143.01001,250791800,19.022669
2008-03-17,122.550003,134.290009,122.550003,133.270004,262315200,17.727091
2008-03-10,121.980003,130.300003,119.369995,126.610001,282095200,16.841202
2008-03-03,124.440002,127.499992,118.00,122.249992,365221200,16.26125
2008-02-25,118.590004,132.199997,115.440002,125.020004,355526700,16.629705
2008-02-19,125.989998,126.75,115.869995,119.459999,277529800,15.890134
2008-02-11,128.01001,131.00,123.619995,124.629997,262567200,16.577827
2008-02-04,134.210007,135.899994,117.270004,125.480003,352642600,16.690893
2008-01-28,128.160004,136.650009,126.449997,133.75,308714800,17.790937
2008-01-22,148.059998,159.980011,126.139999,130.009995,585520600,17.293457
2008-01-14,177.520004,179.419998,156.699997,161.360001,456988800,21.463518
2008-01-07,181.25,183.599991,168.299988,172.690002,406257600,22.970594
2007-12-31,199.50,200.50,178.889999,180.049988,244775600,23.949594
2007-12-24,195.029999,202.959991,194.789993,199.829987,167444300,26.580658
2007-12-17,190.720001,193.910004,178.600006,193.910004,242139600,25.793203
2007-12-10,193.589996,196.830002,185.76001,190.389999,229894700,25.324986
2007-12-03,181.860001,194.990005,176.990005,194.300003,229677400,25.845078
2007-11-26,173.589996,187.699997,170.01001,182.220001,300621300,24.238241
2007-11-19,166.099991,172.350006,162.100006,171.540009,273852400,22.817625
2007-11-12,165.279999,177.570007,150.630005,166.389999,391429200,22.132591
2007-11-05,185.289993,192.680008,165.210007,165.37001,308499500,21.996916
2007-10-29,185.449997,190.119995,180.00,187.869995,206021400,24.989782
2007-10-22,170.350006,188.600006,169.960007,184.699997,320681200,24.568121
2007-10-15,167.979996,174.630005,163.50,170.419998,269441400,22.668648
2007-10-08,163.490005,171.87999,153.209991,167.25,261998600,22.246984
2007-10-01,154.630005,161.580002,152.930008,161.449997,196104300,21.475491
2007-09-24,146.729996,155.00,146.650009,153.470001,224664000,20.414021
2007-09-17,138.990005,144.649994,137.600006,144.149994,235753100,19.174309
2007-09-10,136.98999,139.399994,133.75,138.809998,237298800,18.464001
2007-09-04,139.940002,145.839996,130.00,131.770004,436056400,17.527565
2007-08-27,133.389999,139.650009,126.630005,138.480011,268306700,18.420105
2007-08-20,123.959991,135.369995,120.499992,135.300003,247340100,17.997112
2007-08-13,128.320007,129.349991,111.619995,122.060005,277326100,16.235977
2007-08-06,132.899994,137.240005,120.300003,125.00,260967400,16.627045
2007-07-30,144.330002,145.450012,127.770004,131.850006,307568500,17.538206
2007-07-23,143.309998,148.919998,134.149994,143.849991,383784600,19.134401
2007-07-16,138.389999,144.180008,136.040009,143.75,215179700,19.121101
2007-07-09,132.380005,137.850006,128.809998,137.729996,234240700,18.320343
2007-07-02,121.049995,133.339996,119.299995,132.300003,280318100,17.598064
2007-06-25,124.190002,125.090004,118.719994,122.040001,263054500,16.233316
2007-06-18,123.280006,125.179993,120.720001,123.00,212503200,16.361012
2007-06-11,126.00,126.150002,115.399994,120.499992,340333100,16.028471
2007-06-04,118.630005,127.610001,117.900002,124.490005,303823100,16.559206
2007-05-29,114.450005,122.170006,112.690002,118.400002,269154200,15.749137
2007-05-21,110.309998,115.00,110.050003,113.619995,182199900,15.113318
2007-05-14,109.619995,110.639999,103.419998,110.020004,204493200,14.634459
2007-05-07,101.079994,109.130005,101.010002,108.739998,210713300,14.464198
2007-04-30,100.090004,101.600006,98.550003,100.809998,130612100,13.409379
2007-04-23,91.589996,102.50,91.300003,99.919998,272993400,13.290994
2007-04-16,90.57,92.300003,89.599998,90.970001,138684500,12.100498
2007-04-09,95.210007,95.299995,90.059998,90.240005,134572200,12.003396
2007-04-02,94.139999,95.229996,93.019997,94.68,119889100,12.593988
2007-03-26,93.990005,96.830002,92.230003,92.909996,203282900,12.358549
2007-03-19,90.240005,94.360001,89.590004,93.519997,145057500,12.43969
2007-03-12,88.07,90.599998,87.920006,89.590004,176254400,11.916936
2007-03-05,85.889999,88.970001,85.760002,87.970001,157560900,11.701448
2007-02-26,89.839996,90.00,83.00,85.409996,247833300,11.360927
2007-02-20,84.650002,90.810005,84.159996,89.07,195570900,11.847767
2007-02-12,84.43,85.639999,83.629997,84.830002,128828400,11.283777
2007-02-05,84.300003,86.509995,82.860001,83.270004,202482100,11.076272
2007-01-29,86.300003,86.650002,83.699997,84.75,181078800,11.273136
2007-01-22,89.139999,89.159996,84.990005,85.379997,274105500,11.356936
2007-01-16,95.68,97.599998,88.120003,88.50,413713400,11.771948
2007-01-08,85.959999,97.800003,85.150002,94.620003,492611400,12.586008
2007-01-03,86.290001,86.580002,81.900002,85.049995,243360100,11.313041
2006-12-26,82.149994,85.400002,76.770004,84.839996,288921800,11.285108
2006-12-18,87.630005,88.00,81.599998,82.199997,185878800,10.933945
2006-12-11,88.900002,90.00,85.529999,87.720001,197786100,11.668195
2006-12-04,91.879997,92.329994,86.900002,88.259995,189983200,11.740024
2006-11-27,92.510002,93.160004,89.50,91.32,246682900,12.147054
2006-11-20,85.400002,93.080002,85.199997,91.630005,149004900,12.188289
2006-11-13,83.220001,86.300003,82.639999,85.850006,142765800,11.419455
2006-11-06,78.949997,84.690002,78.43,83.120003,147417200,11.056319
2006-10-30,79.990005,81.68,77.790001,78.290001,125497800,10.413851
2006-10-23,79.990005,82.599998,79.75,80.409996,140432800,10.695845
2006-10-16,75.190002,79.990005,73.910004,79.949997,213795800,10.634658
2006-10-09,73.800003,76.879997,72.599998,75.020004,140935900,9.978888
2006-10-02,75.100006,76.160004,73.159996,74.220001,174163600,9.872475
2006-09-25,73.809998,77.779999,73.720001,76.979996,195086700,10.239599
2006-09-18,73.800003,76.059998,72.580002,73.00,184867700,9.710195
2006-09-11,72.43,74.980003,71.419998,74.099998,278176600,9.856512
2006-09-05,68.970001,73.57,68.550003,72.519997,259402500,9.646346
2006-08-28,68.50,68.650002,65.120003,68.380005,167441400,9.095659
2006-08-21,67.299995,69.049995,66.150002,68.75,141930100,9.144875
2006-08-14,64.049995,68.660004,63.599998,67.909996,173887900,9.03314
2006-08-07,67.720001,69.599998,62.579998,63.650002,233725200,8.466492
2006-07-31,66.830002,70.00,64.959999,68.300003,242464300,9.085017
2006-07-24,61.260002,65.68,60.43,65.589996,181845300,8.724543
2006-07-17,51.73,61.59,51.650002,60.720001,313988600,8.076754
2006-07-10,55.700001,56.489998,50.16,50.670002,226232000,6.739939
2006-07-03,57.52,58.180004,54.669998,55.400002,134098800,7.369106
2006-06-26,59.169998,59.220001,55.41,57.270004,174047300,7.617847
2006-06-19,57.830002,60.170002,57.000004,58.829998,193334100,7.825352
2006-06-12,59.399998,59.739998,56.690002,57.560001,235252500,7.656422
2006-06-05,61.149998,61.560001,57.150002,59.240002,212782500,7.879889
2006-05-30,63.290001,63.299999,58.690002,61.660004,217042100,8.201789
2006-05-22,63.869999,65.189995,61.560001,63.549999,161287100,8.453189
2006-05-15,67.370003,68.380005,62.820004,64.510002,193221000,8.580885
2006-05-08,72.990005,73.800003,66.860001,67.699997,152043500,9.005207
2006-05-01,70.769997,72.889999,69.160004,71.889999,181668300,9.562547
2006-04-24,66.849998,71.300003,65.50,70.389999,177648100,9.363022
2006-04-17,66.510002,70.00,64.349998,67.040001,252939200,8.917417
2006-04-10,70.290001,70.93,65.809998,66.470001,207337700,8.841598
2006-04-03,63.670002,72.050003,61.050003,69.790001,409506500,9.283212
2006-03-27,60.349998,63.610001,57.669998,62.720001,351561800,8.342786
2006-03-20,65.220001,65.460007,59.030003,59.959999,289825400,7.97566
2006-03-13,65.050003,68.040001,64.110001,64.659996,197844200,8.600838
2006-03-06,67.690002,67.720001,62.450001,63.189999,214062100,8.405303
2006-02-27,71.989998,72.400002,67.529999,67.720001,209249000,9.007868
2006-02-21,70.589996,73.00,68.00,71.459999,196844200,9.505349
2006-02-13,66.630005,71.010002,64.639999,70.290001,236419100,9.34972
2006-02-06,72.019997,72.509995,62.899998,67.309998,345197700,8.953331
2006-01-30,71.169998,76.599998,70.870003,71.850006,211628700,9.557225
2006-01-23,76.099998,79.559998,71.099998,72.029999,280651100,9.581168
2006-01-17,85.699997,86.380005,75.830002,76.089996,304179200,10.121215
2006-01-09,76.730003,86.400002,75.739998,85.590004,325290900,11.384871
2006-01-03,72.380005,76.699997,72.25,76.299995,161294800,10.149148
2005-12-27,74.00,75.18,70.340004,71.889999,131437000,9.562547
2005-12-19,71.110001,74.490005,71.039993,73.350006,104230400,9.75675
2005-12-12,74.869995,75.459999,70.269997,71.110001,185093000,9.458793
2005-12-05,71.949997,74.829994,71.489998,74.330002,173302300,9.887106
2005-11-28,70.720001,72.740005,67.349998,72.629997,210714100,9.660978
2005-11-21,64.82,69.540001,63.720001,69.339996,120803700,9.223354
2005-11-14,61.540001,65.879997,60.91,64.560005,144622800,8.587536
2005-11-07,60.849998,62.110001,59.010002,61.540001,137816000,8.185826
2005-10-31,55.199997,62.32,54.75,61.149998,215500400,8.13395
2005-10-24,55.25,57.560001,54.170002,54.469997,144390100,7.245401
2005-10-17,53.98,56.980003,51.209999,55.66,219479600,7.40369
2005-10-10,51.759998,54.349998,47.870003,54.00,366600200,7.182883
2005-10-03,54.16,55.349998,50.549999,51.299999,154660100,6.823739
2005-09-26,54.030003,54.560001,50.59,53.610001,159114400,7.131007
2005-09-19,51.049999,53.810001,51.049999,53.200001,153024600,7.07647
2005-09-12,51.100002,51.630001,49.330002,51.209999,121313300,6.811768
2005-09-06,46.700001,51.349998,46.549999,51.309998,193748400,6.825069
2005-08-29,45.27,47.170002,45.260002,46.220001,87837900,6.148016
2005-08-22,46.150002,47.119999,45.260002,45.739998,89635900,6.084168
2005-08-15,46.48,48.330002,45.75,45.830002,147160100,6.09614
2005-08-08,43.00,46.220001,42.610001,46.099998,105309400,6.132054
2005-08-01,42.57,43.50,42.02,42.989998,69034100,5.718373
2005-07-25,43.989998,44.380001,42.259998,42.650002,83018000,5.673148
2005-07-18,41.41,44.040001,41.07,44.00,120806200,5.85272
2005-07-11,38.369999,42.010002,37.779999,41.549999,212220200,5.52683
2005-07-05,36.549999,38.280003,36.50,38.25,95209600,5.087876
2005-06-27,36.84,38.100002,36.119999,36.50,103361000,4.855097
2005-06-20,37.849998,39.779999,37.380001,37.759998,110206600,5.022697
2005-06-13,35.889999,38.540001,35.75,38.309998,124538100,5.095857
2005-06-06,38.329998,38.630001,35.519997,35.809998,151521300,4.763316
2005-05-31,40.66,40.760002,37.77,38.240002,136803800,5.086545
2005-05-23,37.849998,40.939999,37.849998,40.560001,143678500,5.395144
2005-05-16,34.560001,37.68,34.529999,37.550003,147258700,4.994764
2005-05-09,37.279999,37.450001,33.110001,34.77,225544700,4.624979
2005-05-02,36.209999,37.330002,36.02,37.240002,106222400,4.953529
2005-04-25,36.490002,37.510002,35.219997,36.060001,170879600,4.79657
2005-04-18,35.00,37.739998,34.00,35.50,247633600,4.722081
2005-04-11,44.149998,44.25,35.279999,35.350002,382797500,4.702128
2005-04-04,40.990002,44.450001,40.16,43.739998,135400800,5.818135
2005-03-28,42.75,42.959999,40.57,40.889999,120457200,5.439039
2005-03-21,43.290001,43.969997,42.02,42.50,128441900,5.653195
2005-03-14,40.52,43.439999,39.52,42.959999,177693800,5.714383
2005-03-07,42.800003,43.25,38.830002,40.27,210224400,5.356569
2005-02-28,44.68,45.139999,41.219997,42.809998,187311600,5.69443
2005-02-22,86.300003,89.910004,85.290001,88.989998,312438300,5.918563
2005-02-14,82.729996,90.879997,82.050003,86.809998,395232600,5.773575
2005-02-07,78.93,81.989998,76.659996,81.210007,245000200,5.401129
2005-01-31,74.580002,79.910004,74.510002,78.840004,233738100,5.243505
2005-01-24,70.980003,73.979996,70.550003,73.979996,192409800,4.920275
2005-01-18,69.850006,71.600006,67.75,70.489998,224038100,4.688161
2005-01-10,69.830002,74.419998,63.299999,70.199997,559604900,4.668874
2005-01-03,64.779999,69.629997,62.599998,69.25,270112000,4.605691
